action,cms_account_id,name,legal_name,website,street_address,city,state_province,postal_zip,country,region,timezone,latitude,longitude,segment,marina_type,ownership_type,parent_company,slip_count,slip_mix,avg_boat_size_range,power_demand_intensity,seasonality,expansion_plans,expansion_notes,contact_name,contact_title,contact_email,contact_phone,contact_linkedin,tags,notes,lead_source
EXISTING,2652,Rock Harbor Dock in,,,,Rock Harbor,Michigan,,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2651,Moskey Basin Marina in,,,,Rock Harbor Lodge,Michigan,49931,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6840,Lake Erie Metro Park in,,,32481 W Jefferson,Rockwood,Michigan,48173,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,2538,Stowaway Limited in,,,29001 Wilson St,Rockwood,Michigan,48173-9731,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6465,Roger's City Marina in,,,270 North Lake Street,Rogers City,Michigan,49779,US,,,,,100 to 300,,,,126,,,,,false,,,,,,,,,marina_directory
EXISTING,9380,B & B Sports Center & Marina in,,,431 Clare Blvd,Roscommon,Michigan,48653,US,,,,,Less than 100,,,,30,,,,,false,,,,,,,,,marina_directory
EXISTING,6488,Gerrish Township Community Park and Marina in,,,103 Mill Road,Roscommon,Michigan,48653,US,,,,,100 to 300,,,,125,,,,,false,,,,,,,,,marina_directory
EXISTING,6750,St. Helen Marina in,,,9400 Monroe Road,Saint Helen,Michigan,48656,US,,,,,100 to 300,,,,110,,,,,false,,,,,,,,,marina_directory
EXISTING,2630,Sheplers Freight Company in,,,601 North State Street,Saint Ignace,Michigan,49781,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5556,Brian's Marina in,,,285 Anchors Court,Saint Joseph,Michigan,49085,US,,,,,100 to 300,,,,201,,,,,false,,,,,,,,,marina_directory
EXISTING,6649,Island Pointe Marina in,,,434 Anchors Way,Saint Joseph,Michigan,49085,US,,,,,100 to 300,,,,116,,,,,false,,,,,,,,,marina_directory
EXISTING,10712,Sanford Lake Marina in,,,4063 N Water Rd,Sanford,Michigan,48657,US,,,,,Less than 100,,,,8,,,,,false,,,,,,,,,marina_directory
EXISTING,10427,Casa Loma Resort-marina in,,,405 Park St,Saugatuck,Michigan,49453-9778,US,,,,,Less than 100,,,,12,,,,,false,,,,,,,,,marina_directory
EXISTING,7114,Deep Harbor Condominium Association in,,,6269 Riverside Drive,Saugatuck,Michigan,49453,US,,,,,Less than 100,,,,90,,,,,false,,,,,,,,,marina_directory
EXISTING,2566,Gleason's Marina & Party Store in,,,650 Water,Saugatuck,Michigan,49453-0000,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8325,Safe Harbor Saugatuck Yacht Service in,,,868 Holland,Saugatuck,Michigan,49453,US,,,,,Less than 100,,,,52,,,,,false,,,,,,,,,marina_directory
EXISTING,8300,Sergeant Marina in,,,31 Butler Street,Saugatuck,Michigan,49453-0316,US,,,,,Less than 100,,,,53,,,,,false,,,,,,,,,marina_directory
EXISTING,9096,Shore Harbor Marina in,,,876 Holland Street,Saugatuck,Michigan,49453,US,,,,,Less than 100,,,,36,,,,,false,,,,,,,,,marina_directory
EXISTING,8432,Singapore Yacht Club in,,,P.O. Box 1000,Saugatuck,Michigan,49453,US,,,,,Less than 100,,,,50,,,,,false,,,,,,,,,marina_directory
EXISTING,2515,George Kemp Downtown Marina in,,,485 East Water St,Sault Ste Marie,Michigan,49783-2079,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,700,C.H. Marine Services in,,,,Sault Ste. Marie,Michigan,,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9307,Charles T. Harvey Marina in,,,2442 Riverside Dr,Sault Ste. Marie,Michigan,49783,US,,,,,Less than 100,,,,31,,,,,false,,,,,,,,,marina_directory
EXISTING,204,Unriehl Marina in,,,50725 Taylor St,Schmid Marina Incorporated,Michigan,48047-2431,US,,,,,100 to 300,,,,108,,,,,false,,,,,,,,,marina_directory
EXISTING,7421,Sebewaing Harbor Marina in,,,700 W Sebewaing St,Sebewaing,Michigan,48759-1345,US,,,,,Less than 100,,,,79,,,,,false,,,,,,,,,marina_directory
EXISTING,9376,Witz Marina Campsite in,,,HCR Box 660,Skanee,Michigan,49962,US,,,,,Less than 100,,,,30,,,,,false,,,,,,,,,marina_directory
EXISTING,2562,Black River Park in,,,123 Dunkley,South Haven,Michigan,49090,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7234,Oak Harbor Marina in,,,500 Virginia Ave,South Haven,Michigan,49090,US,,,,,Less than 100,,,,85,,,,,false,,,,,,,,,marina_directory
EXISTING,2534,Patterson Marine in,,,815 Well Street,South Haven,Michigan,49090,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8431,Pembrook Club Marina in,,,361 Brockway Ave,South Haven,Michigan,49090,US,,,,,Less than 100,,,,50,,,,,false,,,,,,,,,marina_directory
EXISTING,2584,South Haven Municipal Marina #1 in,,,Black River St.,South Haven,Michigan,49090,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5435,South Haven Municipal Marina #2 in,,,345 Water St,South Haven,Michigan,49090,US,,,,,100 to 300,,,,229,,,,,false,,,,,,,,,marina_directory
EXISTING,9102,South Haven Yacht Club in,,,401 Williams Street,South Haven,Michigan,49090,US,,,,,Less than 100,,,,36,,,,,false,,,,,,,,,marina_directory
EXISTING,6749,Woodland Harbor Marina in,,,525 Kentucky Ave,South Haven,Michigan,49090,US,,,,,100 to 300,,,,110,,,,,false,,,,,,,,,marina_directory
EXISTING,6071,Down River Marina & Campground in,,,11234 U South Turnpike Road,South Rockwood,Michigan,48179,US,,,,,100 to 300,,,,154,,,,,false,,,,,,,,,marina_directory
EXISTING,2525,Lake Pointe Marina - CLOSED - in,,,11234 U S Turnpike Rd,South Rockwood,Michigan,48179-9779,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5969,Barrett Boat Works in,,,821 W Savidge St,Spring Lake,Michigan,49456,US,,,,,100 to 300,,,,162,,,,,false,,,,,,,,,marina_directory
EXISTING,5511,Keenan Marina - Spring Lake in,,,526 Pine Street,Spring Lake,Michigan,49456,US,,,,,100 to 300,,,,211,,,,,false,,,,,,,,,marina_directory
EXISTING,5541,North Shore Marina Inc in,,,18275 Berwyck Drive,Spring Lake,Michigan,49456-9429,US,,,,,100 to 300,,,,205,,,,,false,,,,,,,,,marina_directory
EXISTING,2557,Paradise Cove Marina Inc in,,,17540 Fruitport Rd,Spring Lake,Michigan,49456,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2681,Spring Lake Yacht Club in,,,17500 West Spring Lake Road,Spring Lake,Michigan,49456,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8301,Village Cove Marina in,,,700 W Savidge Street,Spring Lake,Michigan,49456,US,,,,,Less than 100,,,,53,,,,,false,,,,,,,,,marina_directory
EXISTING,2690,Viking Marine in,,,4968 N Hubbard Lake Rd,Spruce,Michigan,48762,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9101,River's Bend Marina in,,,700 Marine Drive,St Clair,Michigan,48079,US,,,,,Less than 100,,,,36,,,,,false,,,,,,,,,marina_directory
EXISTING,2565,Dock Box Gas & More in,,,24200 Jefferson Ave,St Clair Shores,Michigan,48080-1577,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2635,Emerald City Boat Club - CLOSED - in,,,24200 Jefferson St,St Clair Shores,Michigan,48080,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,4835,Emerald City Harbor in,,,24200 Jefferson Ave.,St Clair Shores,Michigan,48080,US,,,,,500 to 700,,,,500,,,,,false,,,,,,,,,marina_directory
EXISTING,5309,Island Harbor Marina in,,,24102 Jefferson Ave,St Clair Shores,Michigan,48080,US,,,,,100 to 300,,,,250,,,,,false,,,,,,,,,marina_directory
EXISTING,4881,Michigan Harbor  in,,,24600 Jefferson Ave,St Clair Shores,Michigan,48080,US,,,,,300 to 500,,,,450,,,,,false,,,,,,,,,marina_directory
EXISTING,4711,Safe Harbor Jefferson Beach in,,,24400 E Jefferson Avenue,St Clair Shores,Michigan,48080,US,,,,,700 to 900,,,,800,,,,,false,,,,,,,,,marina_directory
EXISTING,2631,St Ignace Municipal Marina in,,,S State St,St Ignace,Michigan,49781,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,397,Anchors Way Marina in,,,143 Anchors Way,St Joseph,Michigan,49085,US,,,,,100 to 300,,,,102,,,,,false,,,,,,,,,marina_directory
EXISTING,4886,Eagle Pointe Harbor in,,,2351 Niles Rd,St Joseph,Michigan,49085,US,,,,,300 to 500,,,,441,,,,,false,,,,,,,,,marina_directory
EXISTING,5617,Pier 33 Marina in,,,250 Anchors Way,St Joseph,Michigan,49085,US,,,,,100 to 300,,,,200,,,,,false,,,,,,,,,marina_directory
EXISTING,2620,St Joseph Island Municipal Ramps in,,,,St Joseph,Michigan,49085,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6390,St. Clair Boat Harbor in,,,902 S. 2nd Street,St. Clair,Michigan,48079,US,,,,,100 to 300,,,,132,,,,,false,,,,,,,,,marina_directory
EXISTING,6633,Great Lakes Yacht Club in,,,23900 Jefferson Ave,St. Clair Shores,Michigan,48080,US,,,,,100 to 300,,,,118,,,,,false,,,,,,,,,marina_directory
EXISTING,2551,Ken's Gas Dock in,,,24770 Jefferson,St. Clair Shores,Michigan,48080,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2552,Len's Gas Dock in,,,24400 Jefferson Street,St. Clair Shores,Michigan,48080,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,4880,Miller Marina in,,,24770 E Jefferson Ave,St. Clair Shores,Michigan,48080,US,,,,,300 to 500,,,,450,,,,,false,,,,,,,,,marina_directory
EXISTING,6849,Trader Todd's Marina and Storage in,,,24030 E Jefferson Ave,St. Clair Shores,Michigan,48080,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,2697,Mackinac Marine Services in,,,320 Stock Bridge Road,St. Ignace,Michigan,49781,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2660,Inn at Harbor Shores Marina in,,,800 Whitwam Drive,St. Joesph,Michigan,49085,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6847,West Basin Municipal Marina in,,,273 Marina Drive,St. Joseph,Michigan,,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,8218,Eagle Bay Marina in,,,1893 Sagatoo Rd,Standish,Michigan,48658,US,,,,,Less than 100,,,,55,,,,,false,,,,,,,,,marina_directory
EXISTING,2547,Great Lakes Shores Marina - CLOSED - in,,,1893 Sagatoo Rd,Standish,Michigan,48658-9748,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8217,BayView Marina in,,,"718 N St Joseph St, Unit K1",Suttons Bay,Michigan,49682,US,,,,,Less than 100,,,,55,,,,,false,,,,,,,,,marina_directory
EXISTING,6748,Suttons Bay Village Marina in,,,"In Grand Traverse Bay, near Front St",Suttons Bay,Michigan,49682,US,,,,,100 to 300,,,,110,,,,,false,,,,,,,,,marina_directory
EXISTING,2644,Suttons Bay Yacht Club in,,,770 N Saint Joseph St,Suttons Bay,Michigan,49682,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,10388,Surfside Motel Marina Resort in,,,716 W Lake St,Tawas City,Michigan,48763,US,,,,,Less than 100,,,,13,,,,,false,,,,,,,,,marina_directory
EXISTING,6450,Tawas Bay Marina in,,,939 W Lake St,Tawas City,Michigan,48764,US,,,,,100 to 300,,,,129,,,,,false,,,,,,,,,marina_directory
EXISTING,2602,Thomas Marine in,,,,Thomas,Michigan,,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9055,Corey Lake Marina in,,,59549 County Line Rd,Three Rivers,Michigan,49093,US,,,,,Less than 100,,,,38,,,,,false,,,,,,,,,marina_directory
EXISTING,10559,Bayshore Marine Center in,,,13382 S West Bay Shore Dr,Traverse City,Michigan,49684,US,,,,,Less than 100,,,,10,,,,,false,,,,,,,,,marina_directory
EXISTING,7696,CenterPointe Marina in,,,12935 West Bay Shore Drive,Traverse City,Michigan,49684,US,,,,,Less than 100,,,,70,,,,,false,,,,,,,,,marina_directory
EXISTING,6225,Duncan L Clinch Marina in,,,400 Boardman Ave,Traverse City,Michigan,49684,US,,,,,100 to 300,,,,149,,,,,false,,,,,,,,,marina_directory
EXISTING,5890,Elmwood Township Marina in,,,13051 SW Bayshore Dr,Traverse City,Michigan,49684,US,,,,,100 to 300,,,,172,,,,,false,,,,,,,,,marina_directory
EXISTING,2639,Grand Traverse Yacht Club in,,,13653 West Bayshore Dr,Traverse City,Michigan,49685,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6033,Harbor West Yacht Club in,,,12719 S West Bay Shore Drive #11,Traverse City,Michigan,49684,US,,,,,100 to 300,,,,158,,,,,false,,,,,,,,,marina_directory
EXISTING,2645,Manitou Tall Ship Pier in,,,13390 S West Bay Shore Dr,Traverse City,Michigan,49684,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2700,West Bay Beach Resort in,,,615 E Front St,Traverse City,Michigan,49686,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8324,Trenton Elizabeth Park Marina in,,,202 Grosse Ile Parkway,Trenton,Michigan,48183,US,,,,,Less than 100,,,,52,,,,,false,,,,,,,,,marina_directory
EXISTING,8788,Trenton Riverside Marina Inc in,,,2751 Riverside Dr,Trenton,Michigan,48183-2808,US,,,,,Less than 100,,,,42,,,,,false,,,,,,,,,marina_directory
EXISTING,9633,Sunset Bay Marina in,,,5825 Loomis Rd,Unionville,Michigan,48767,US,,,,,Less than 100,,,,25,,,,,false,,,,,,,,,marina_directory
EXISTING,2701,SkipperBud's - Cass Lake Marina in,,,3981 Cass Elizabeth Rd,Waterford Twp,Michigan,48328,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9932,Clear Lake Resort in,,,3802 Grass Lake Road,West Branch,Michigan,48661,US,,,,,Less than 100,,,,20,,,,,false,,,,,,,,,marina_directory
EXISTING,2653,Lake Ogemaw Marina in,,,3009 Rifle River Trl,West Branch,Michigan,48661,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9159,Hardy Dam County Marina in,,,6619 E 36th St,White Cloud,Michigan,49349,US,,,,,Less than 100,,,,35,,,,,false,,,,,,,,,marina_directory
EXISTING,2625,Whitefish Point State Docks in,,,Off N Whitefish Point Rd,Whitefish Point,Michigan,,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7008,Crosswinds Marine Service in,,,302 South Lake Street,Whitehall,Michigan,49461,US,,,,,Less than 100,,,,96,,,,,false,,,,,,,,,marina_directory
EXISTING,9924,Driftwood Resort in,,,6180 Murray Rd,Whitehall,Michigan,49461-9491,US,,,,,Less than 100,,,,20,,,,,false,,,,,,,,,marina_directory
EXISTING,5849,Keenan Marina - Whitehall in,,,410 S Lake Street,Whitehall,Michigan,49461-0206,US,,,,,100 to 300,,,,177,,,,,false,,,,,,,,,marina_directory
EXISTING,6632,Lucky Dog Landing in,,,P.O. Box 403,Whitehall,Michigan,49461,US,,,,,100 to 300,,,,118,,,,,false,,,,,,,,,marina_directory
EXISTING,9922,South Shore Marina in,,,6806 S Shore Drive,Whitehall,Michigan,49461-9652,US,,,,,Less than 100,,,,20,,,,,false,,,,,,,,,marina_directory
EXISTING,7116,White Lake Moorings in,,,220 S. Lake St.,Whitehall,Michigan,49461,US,,,,,Less than 100,,,,90,,,,,false,,,,,,,,,marina_directory
EXISTING,8027,Whitehall Municipal Marina in,,,100 Lake St,Whitehall,Michigan,49461,US,,,,,Less than 100,,,,60,,,,,false,,,,,,,,,marina_directory
EXISTING,7117,Mac's Marina in,,,9876 Main St,Whitmore Lake,Michigan,48189,US,,,,,Less than 100,,,,90,,,,,false,,,,,,,,,marina_directory
EXISTING,7628,East Bay Harbor Marina in,,,5517 US Highway 31 North,Williamsbrug,Michigan,49690,US,,,,,Less than 100,,,,72,,,,,false,,,,,,,,,marina_directory
EXISTING,2649,Riverdance Marina in,,,On the Detroit River,Windsor,Michigan,,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7178,Libra Marina in,,,815 Clifford Street,Wyandotte,Michigan,48192,US,,,,,Less than 100,,,,88,,,,,false,,,,,,,,,marina_directory
EXISTING,2569,Marina Club Of Michigan Inc in,,,1 Saint John St,Wyandotte,Michigan,48192-2928,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7654,Midway Marina in,,,693 Biddle Street,Wyandotte,Michigan,48192,US,,,,,Less than 100,,,,71,,,,,false,,,,,,,,,marina_directory
EXISTING,5707,Motor City Marina in,,,525 Biddle St,Wyandotte,Michigan,48192,US,,,,,100 to 300,,,,197,,,,,false,,,,,,,,,marina_directory
EXISTING,2576,Rick's Cove in,,,467 Biddle,Wyandotte,Michigan,48192,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5782,Afton Marina & Yacht Club Inc. in,,,16071 31st Street S,Afton,Minnesota,55001,US,,,,,100 to 300,,,,184,,,,,false,,,,,,,,,marina_directory
EXISTING,7518,Windmill Marina in,,,16065 32nd Street South,Afton,Minnesota,55001,US,,,,,Less than 100,,,,75,,,,,false,,,,,,,,,marina_directory
EXISTING,2727,Phil's Myr Mar Marina in,,,44033 Conifer St,Aitkin,Minnesota,56431,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2725,Jake's Northwest Angle Marina in,,,9270 Golf Course Rd NW,Angle Inlet,Minnesota,56711,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,5807,Young's Bay Resort Marina in,,,7600 Youngs Bay Dr NW,Angle Inlet,Minnesota,56711,US,,,,,100 to 300,,,,180,,,,,false,,,,,,,,,marina_directory
EXISTING,5426,Bayport Marina in,,,200 5th Ave South,Bayport,Minnesota,55003,US,,,,,100 to 300,,,,230,,,,,false,,,,,,,,,marina_directory
EXISTING,2715,Beach House Marina in,,,1 Lake Cir,Bayport,Minnesota,55003,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2734,River Park Marina in,,,340 Lake Street,Bayport,Minnesota,55003,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2718,Lawrence Lake Marina in,,,8995 Lawrence Lane,Brownsville,Minnesota,55919,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2728,Sail Star Marina in,,,741 Sailstar Ct,Cass Lake,Minnesota,56633,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2729,Timbuktu Marina in,,,7401 Oak Narrows Road,Cook,Minnesota,55723,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6575,Handberg's Recreation and Marina in,,,7123 Handberg Rd,Crane Lake,Minnesota,55725,US,,,,,100 to 300,,,,120,,,,,false,,,,,,,,,marina_directory
EXISTING,8327,C&C Boat Works in,,,36448 County Road 66,Crosslake,Minnesota,56442,US,,,,,Less than 100,,,,52,,,,,false,,,,,,,,,marina_directory
EXISTING,2735,Cross Lake Recreation Area in,,,35507 Co Rd 66,Crosslake,Minnesota,56442,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8034,Your Boat Club - Cross Lake in,,,36624 Co Rd 66,Crosslake,Minnesota,56442,US,,,,,Less than 100,,,,60,,,,,false,,,,,,,,,marina_directory
EXISTING,8033,Minnetonka Yacht Club in,,,19800 Minnetonka Blvd,Deephaven,Minnesota,55331,US,,,,,Less than 100,,,,60,,,,,false,,,,,,,,,marina_directory
EXISTING,2721,White Bear Yacht Club in,,,56 Dellwood Avenue,Dellwood,Minnesota,55110,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2717,J & K Marine in,,,24147 Wine Lake Rd,Detroit Lakes,Minnesota,56501,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2726,Long Bridge Marina in,,,2000 Long Bridge Road,Detroit Lakes,Minnesota,56501,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2702,Harbor Cove Marina in,,,1025 Minnesota Ave,Duluth,Minnesota,55802,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6574,Lakehead Boat Basin in,,,1000 Minnesota Ave,Duluth,Minnesota,55802-2421,US,,,,,100 to 300,,,,120,,,,,false,,,,,,,,,marina_directory
EXISTING,2709,Pier B Resort Hotel and Marina in,,,800 West Railroad St.,Duluth,Minnesota,55802,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9381,Sand Point Yacht Club in,,,1901 St. Louis Ava,Duluth,Minnesota,55802,US,,,,,Less than 100,,,,30,,,,,false,,,,,,,,,marina_directory
EXISTING,2703,Spirit Lake Marina in,,,121 Spring St,Duluth,Minnesota,55808,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,8302,Waterfront Plaza Marina in,,,325 S Lake Ave,Duluth,Minnesota,55802,US,,,,,Less than 100,,,,53,,,,,false,,,,,,,,,marina_directory
EXISTING,5620,Wabasha Marina in,,,1009 Main St,E Wabasha,Minnesota,55981,US,,,,,100 to 300,,,,200,,,,,false,,,,,,,,,marina_directory
EXISTING,218,Greenwood Marina in,,,21945 Minnetonka Blvd,Excelsior,Minnesota,55331,US,,,,,100 to 300,,,,107,,,,,false,,,,,,,,,marina_directory
EXISTING,7118,Minnetonka Marina - Excelsior in,,,141 Minnetonka Blvd,Excelsior,Minnesota,55331,US,,,,,Less than 100,,,,90,,,,,false,,,,,,,,,marina_directory
EXISTING,2723,Shorewood Marina in,,,23500 Smithtown Road,Excelsior,Minnesota,55331,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2711,Tonka Bay Marina in,,,220 Tonka Bay Rd,Excelsior,Minnesota,55331,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,2730,Timm’s Marina in,,,9080 Jewel Ln N,Forest Lake,Minnesota,55025,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,9579,Your Boat Club Forest Lake in,,,97 N East 1st Street,Forest Lake,Minnesota,55025,US,,,,,Less than 100,,,,26,,,,,false,,,,,,,,,marina_directory
EXISTING,9382,Terry's Boat Harbor in,,,6546 US HWY 169,Garrison,Minnesota,56450,US,,,,,Less than 100,,,,30,,,,,false,,,,,,,,,marina_directory
EXISTING,9636,Grand Marais Recreation Area Marina in,,,1127 Highway 61,Grand Marais,Minnesota,55604,US,,,,,Less than 100,,,,25,,,,,false,,,,,,,,,marina_directory
EXISTING,4952,Grand Portage Marina in,,,,Grand Portage,Minnesota,55605,US,,,,,Less than 100,,,,36,,,,,false,,,,,,,,,marina_directory
EXISTING,2704,Voyageur's Marina in,,,PO Box 180,Grand Portage,Minnesota,55605,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,7207,Hastings Marina in,,,1111 1st ST E,Hastings,Minnesota,55033,US,,,,,Less than 100,,,,86,,,,,false,,,,,,,,,marina_directory
EXISTING,7361,Hub's Yacht Club & Marina in,,,6 Spiral View,Hastings,Minnesota,55033,US,,,,,Less than 100,,,,80,,,,,false,,,,,,,,,marina_directory
EXISTING,4858,Kings Cove Marina in,,,,Hastings,Minnesota,,US,,,,,300 to 500,,,,480,,,,,false,,,,,,,,,marina_directory
EXISTING,2736,Castaways Marina in,,,6140 Doffing Ave E,Inver Grove Heights,Minnesota,55076,US,,,,,marina,,,,,,,,,false,,,,,,,,,marina_directory
EXISTING,6993,River Heights Marina in,,,4455 66th St E,Inver Grove Heights,Minnesota,55076,US,,,,,Less than 100,,,,97,,,,,false,,,,,,,,,marina_directory
EXISTING,6531,Twin City Marina in,,,4455 64th St E,Inver Grove Heights,Minnesota,55076,US,,,,,100 to 300,,,,123,,,,,false,,,,,,,,,marina_directory
EXISTING,6851,Knife River Marina in,,,115 Marina Road,Knife River,Minnesota,,US,,,,,100 to 300,,,,100,,,,,false,,,,,,,,,marina_directory
EXISTING,5039,Hansen's Harbor in,,,35853 Hwy 61 Blvd,Lake City,Minnesota,55401,US,,,,,300 to 500,,,,336,,,,,false,,,,,,,,,marina_directory
EXISTING,6489,Lake City Marina in,,,201 South Franklin Street,Lake City,Minnesota,55041,US,,,,,100 to 300,,,,125,,,,,false,,,,,,,,,marina_directory
EXISTING,10274,Beanies Marina in,,,16777 7th St. N,Lakeland,Minnesota,55043,US,,,,,Less than 100,,,,15,,,,,false,,,,,,,,,marina_directory
